id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
1023086,1,Alabama,AL,Autauga County,Athens,Autaugaville,Track,Track,35613,256,82446982,539373,34.8681621,-86.8659585,84102,78280,48448,192.221579638361
1023096,1,Alabama,AL,Autauga County,Elkmont,Autaugaville,Track,Track,35620,256,171352666,937318,34.9326041,-86.9769708,52624,47441,40626,264.120137287727
1023126,1,Alabama,AL,Autauga County,Madison,Autaugaville,Track,Track,35758,256,230411965,33529525,34.6474493,-86.8534466,101327,85287,71138,750.519582453444
1023136,1,Alabama,AL,Autauga County,Fort Deposit,Autaugaville,Track,Track,36032,334,474381284,2112248,32.0180975,-86.6009099,63560,52781,51846,111.160750818981
1023146,1,Alabama,AL,Autauga County,Tuskegee Institute,Autaugaville,Track,Track,36088,334,79140905,1016081,32.4628483,-85.7815478,50328,36023,42007,365.575726689179
1023156,1,Alabama,AL,Autauga County,Shorter,Autaugaville,Track,Track,36075,334,272456881,2681619,32.3575498,-85.8947986,43995,35431,36578,315.984283603197
1023166,1,Alabama,AL,Autauga County,Huntsville,Autaugaville,Track,Track,35810,256,3746454,2577,34.7832877,-86.5893471,47407,33659,47264,349.989236994887
1023276,1,Alabama,AL,Autauga County,New Market,Autaugaville,Track,Track,35761,256,283364358,1322529,34.917897,-86.3494794,64802,63617,40696,387.443347102865
1023306,1,Alabama,AL,Autauga County,Harvest,Autaugaville,Track,Track,35749,256,12842670,56874,34.7912574,-86.7652283,80729,69225,55309,396.508116786286
1023346,1,Alabama,AL,Autauga County,Owens Cross Roads,Autaugaville,Track,Track,35763,256,161262786,5308265,34.5605701,-86.4793214,65716,49914,49851,662.072941625012
1023356,1,Alabama,AL,Autauga County,Linden,Autaugaville,Track,Track,36748,334,684444831,3497306,32.2755299,-87.8084087,32346,20988,33541,170.327992789277
1023366,1,Alabama,AL,Autauga County,Dixons Mills,Autaugaville,Track,Track,36736,334,286336268,54771,32.0620795,-87.7277351,48416,30152,50464,293.551659122025
1023386,1,Alabama,AL,Autauga County,Hamilton,Autaugaville,Track,Track,35570,205,229517860,71618,34.1982117,-87.949109,50049,32935,57865,346.255364327225
1023406,1,Alabama,AL,Autauga County,Grant,Autaugaville,Track,Track,35747,256,140557578,15033151,34.5246512,-86.2046333,55987,38909,44664,463.383904086528
1023416,1,Alabama,AL,Autauga County,Union Grove,Autaugaville,Track,Track,35175,256,212312408,11263467,34.4178011,-86.463898,62677,51925,44841,230.423202597889
1023426,1,Alabama,AL,Autauga County,Arab,Autaugaville,Track,Track,35016,256,75997846,417494,34.3314599,-86.4419583,58478,300000,38954,286.492944892272
1023436,1,Alabama,AL,Autauga County,Guntersville,Autaugaville,Track,Track,35976,256,43587610,22086593,34.3505036,-86.2555798,55796,36870,49992,173.992836862452
1023446,1,Alabama,AL,Autauga County,Albertville,Autaugaville,Track,Track,35951,256,52906932,173258,34.2684564,-86.1499051,61634,300000,46009,254.628017252496
102346,1,Alabama,AL,Autauga County,Eutaw,Autaugaville,Track,Track,35462,205,602704133,5380156,32.9585581,-88.0510053,30928,20746,31024,433.11278759475
1023466,1,Alabama,AL,Autauga County,Boaz,Autaugaville,Track,Track,35957,256,28926937,122957,34.211084,-86.1353109,77080,60413,61358,162.924812091969
102356,1,Alabama,AL,Autauga County,Abbeville,Autaugaville,Track,Track,36310,334,89705915,139084,31.564689,-85.2591239,40518,25216,39126,861.998886766794
10236,1,Alabama,AL,Autauga County,Orange Beach,Autaugaville,Track,Track,36561,251,15491986,20427550,30.3005856,-87.5417985,86000,66868,64338,870.788181375975
1023626,1,Alabama,AL,Autauga County,Whistler,Autaugaville,Track,Track,36613,251,5186346,7066,30.7503663,-88.1166709,24218,16243,23567,299.339093230416
1023636,1,Alabama,AL,Autauga County,Saraland,Autaugaville,Track,Track,36571,251,4520294,42789,30.8245364,-88.0784836,43803,300000,28268,240.061346271256
1023646,1,Alabama,AL,Autauga County,Mount Vernon,Autaugaville,Track,Track,36560,251,288291555,6975925,31.0707011,-88.0654398,48595,41530,38304,312.886107568979
1023656,1,Alabama,AL,Autauga County,Wilmer,Autaugaville,Track,Track,36587,251,119553238,413472,30.8819066,-88.2158005,58182,48215,45160,394.619730062117
1023666,1,Alabama,AL,Autauga County,Semmes,Autaugaville,Track,Track,36575,251,29578145,83695,30.7536706,-88.2468888,66912,55680,49569,539.166938257544
1023686,1,Alabama,AL,Autauga County,Grand Bay,Autaugaville,Track,Track,36541,251,154049784,768448,30.5565858,-88.3414467,35313,25328,25644,466.784556149648
1023696,1,Alabama,AL,Autauga County,Irvington,Autaugaville,Track,Track,36544,251,44929027,78388,30.5154023,-88.2381941,51099,39571,34541,279.724762249143
1023746,1,Alabama,AL,Autauga County,Monroeville,Autaugaville,Track,Track,36461,251,267821013,5094852,31.5314913,-87.468258,65025,48748,51291,263.69200722274
1023756,1,Alabama,AL,Autauga County,Uriah,Autaugaville,Track,Track,36480,251,427194441,5527227,31.3250054,-87.5991274,33553,22348,28976,314.061053534204
1023766,1,Alabama,AL,Autauga County,Montgomery,Autaugaville,Track,Track,36107,334,5059603,0,32.3972125,-86.2846517,32307,33114,22159,219.158574328488
1023776,1,Alabama,AL,Autauga County,Montgmomery,Autaugaville,Track,Track,36109,334,1377521,0,32.3635327,-86.308144,52473,51602,39175,163.757793663181
102386,1,Alabama,AL,Autauga County,Princeton,Autaugaville,Track,Track,35766,256,552077223,1679095,34.8787834,-86.2279366,45068,36873,39979,564.847363550199
1023916,1,Alabama,AL,Autauga County,Pike Road,Autaugaville,Track,Track,36064,334,18852505,115393,32.3507685,-86.0979514,99568,99257,51364,459.65926316304
1023946,1,Alabama,AL,Autauga County,Hope Hull,Autaugaville,Track,Track,36043,334,385289932,6304196,32.198998,-86.3443832,48871,21249,51652,225.08662798875
1023966,1,Alabama,AL,Autauga County,Decatur,Autaugaville,Track,Track,35601,256,5708780,73903,34.5712507,-86.9706149,65126,49578,55681,376.947554727171
1024006,1,Alabama,AL,Autauga County,Hartselle,Autaugaville,Track,Track,35640,256,80519151,3723826,34.4937594,-86.9171854,78301,57511,63529,481.545296447561
1024016,1,Alabama,AL,Autauga County,Somerville,Autaugaville,Track,Track,35670,256,168808472,3972677,34.4805794,-86.7691975,45167,41084,30061,623.850089523459
1024036,1,Alabama,AL,Autauga County,Marion,Autaugaville,Track,Track,36756,334,620129645,3924160,32.7209723,-87.3956331,47317,300000,32269,221.6618974873
1024046,1,Alabama,AL,Autauga County,Gordo,Autaugaville,Track,Track,35466,205,286698885,289306,33.3973636,-87.8929221,52298,29581,54192,344.406245167075
1024066,1,Alabama,AL,Autauga County,Troy,Autaugaville,Track,Track,36081,334,342666857,517750,31.8646421,-86.103939,55440,39745,48155,352.722862476921
1024086,1,Alabama,AL,Autauga County,Wedowee,Autaugaville,Track,Track,36278,256,356623311,2075543,33.4264515,-85.5226826,44124,40935,29087,401.180220571013
1024096,1,Alabama,AL,Autauga County,Roanoke,Autaugaville,Track,Track,36274,334,180027927,1431375,33.2143355,-85.3592685,56777,49691,42143,374.982276072892
1024106,1,Alabama,AL,Autauga County,Phenix City,Autaugaville,Track,Track,36867,334,1523115,2802,32.4742814,-85.0069988,26882,23200,19629,267.621161849023
1024156,1,Alabama,AL,Autauga County,Pell City,Autaugaville,Track,Track,35128,205,47375621,5690122,33.5644016,-86.2404965,65548,54496,51644,891.026383974972
1024166,1,Alabama,AL,Autauga County,Ashville,Autaugaville,Track,Track,35953,205,206142024,6926905,33.8613957,-86.1939665,55128,44569,47377,302.514141063843
1024216,1,Alabama,AL,Autauga County,Pelham,Autaugaville,Track,Track,35124,205,13760163,27651,33.3206714,-86.7920551,61447,300000,33919,551.275943126585
1024226,1,Alabama,AL,Autauga County,Alabaster,Autaugaville,Track,Track,35007,205,5406206,59035,33.2535295,-86.8084054,47515,38790,35105,132.229214699952
1024256,1,Alabama,AL,Autauga County,Montevallo,Autaugaville,Track,Track,35115,205,27731854,230889,33.1051532,-86.8316133,67471,61618,58096,324.706501072275
1024286,1,Alabama,AL,Autauga County,Wilsonville,Autaugaville,Track,Track,35186,205,124675796,6763556,33.2789886,-86.500775,67015,54838,56605,522.137937358843
1024336,1,Alabama,AL,Autauga County,Childersburg,Autaugaville,Track,Track,35044,256,61685490,4098753,33.2597282,-86.3714709,20842,13928,18610,227.79705189207
1024366,1,Alabama,AL,Autauga County,Alexander City,Autaugaville,Track,Track,35010,256,28825056,45488,32.9486832,-85.9841238,40286,31306,39643,461.289042846888
1024416,1,Alabama,AL,Autauga County,Buhl,Autaugaville,Track,Track,35446,205,169522816,1463354,33.2005768,-87.7377348,51913,45486,32933,198.760271473925
1024436,1,Alabama,AL,Autauga County,Brookwood,Autaugaville,Track,Track,35444,205,410573152,10323554,33.3241425,-87.3313594,54986,43725,44263,601.678313326075
1024446,1,Alabama,AL,Autauga County,Cottondale,Autaugaville,Track,Track,35453,205,255828991,1502466,33.1420294,-87.3825437,58765,51483,35724,419.044643599436
1024516,1,Alabama,AL,Autauga County,Jasper,Autaugaville,Track,Track,35503,205,30020181,254512,33.8786756,-87.3033145,69796,54429,49212,327.182565755126
1024546,1,Alabama,AL,Autauga County,Oakman,Autaugaville,Track,Track,35579,205,447906545,9543013,33.666598,-87.3615093,49334,32579,42545,366.815120045887
1024556,1,Alabama,AL,Autauga County,Cordova,Autaugaville,Track,Track,35550,205,114531672,2993518,33.7269845,-87.1886153,51500,46017,40239,196.425298560769
1024566,1,Alabama,AL,Autauga County,Sipsey,Autaugaville,Track,Track,35584,205,94852443,1007812,33.8481176,-87.0365448,45265,31524,44482,315.692253014596
1024576,1,Alabama,AL,Autauga County,Leroy,Autaugaville,Track,Track,36548,251,603093386,10961276,31.4174426,-88.0504262,45381,28999,34110,228.060044499023
1024586,1,Alabama,AL,Autauga County,Camden,Autaugaville,Track,Track,36726,334,445513253,21674103,32.012374,-87.2921068,28710,18681,35235,623.497258309513
1024596,1,Alabama,AL,Autauga County,Pine Apple,Autaugaville,Track,Track,36768,251,973585771,2934323,31.8936393,-87.1386589,31636,23205,25782,252.252919333135
1024606,1,Alabama,AL,Autauga County,Double Springs,Autaugaville,Track,Track,35553,205,471342813,13274862,34.1268793,-87.3831356,39763,36936,22304,233.261712465068
1024616,1,Alabama,AL,Autauga County,Haleyville,Autaugaville,Track,Track,35565,205,184358361,787177,34.1936265,-87.5492688,36736,20436,42108,168.256366061451
102476,1,Alabama,AL,Autauga County,Leeds,Autaugaville,Track,Track,35094,205,12786477,133297,33.5565279,-86.5621484,42947,32289,42160,558.901891136895
102516,1,Alabama,AL,Autauga County,Irondale,Autaugaville,Track,Track,35210,205,26558605,354052,33.5445586,-86.6466397,62219,44282,57897,872.365514053633
102536,1,Alabama,AL,Autauga County,Midfield,Autaugaville,Track,Track,35228,205,4006150,0,33.4412981,-86.9424457,30586,27480,24560,1077.25559143939
102636,1,Alabama,AL,Autauga County,Hayneville,Autaugaville,Track,Track,36040,334,408826352,1225673,32.0922981,-86.7776904,26622,17354,27609,592.17284009473
102646,1,Alabama,AL,Autauga County,Tuskegee,Autaugaville,Track,Track,36083,334,7583956,405124,32.426005,-85.6917046,36412,28544,32135,473.670304174928
10266,1,Alabama,AL,Autauga County,Remlap,Autaugaville,Track,Track,35133,205,203716769,1004680,33.8405764,-86.6350183,54667,46471,36483,2028.18429289943
102736,1,Alabama,AL,Autauga County,Winfield,Autaugaville,Track,Track,35594,205,154499292,310617,33.9577593,-87.7518284,56133,38275,54098,1633.50576175015
102866,1,Alabama,AL,Autauga County,Prichard,Autaugaville,Track,Track,36610,251,1748287,0,30.7432485,-88.081799,25820,19718,25437,497.712978502601
102936,1,Alabama,AL,Autauga County,Ramer,Autaugaville,Track,Track,36069,334,322817898,1399522,32.0637351,-86.0722109,46816,32820,39885,469.146840999125
201360,2,Alaska,AK,Kusilvak Census Area,Alakanuk,Alakanuk city,City,place,99554,907,76485032,26008972,62.71116,-164.644712,40008,33347,32543,125.296256114544
201370,2,Alaska,AK,Denali Borough,Anderson,Anderson city,City,place,99744,907,113285111,9169124,64.308281,-149.163187,93374,300000,43837,26.5311441065536
201380,2,Alaska,AK,North Slope Borough,Barrow,Barrow city,City,place,99723,907,48786920,6890236,71.2535,-156.800072,94285,78124,70054,614.464933903712
201390,2,Alaska,AK,Northwest Arctic Borough,Buckland,Buckland city,City,place,99727,907,3640031,417369,65.975886,-161.138732,63175,59795,43206,68.7631394206106
201400,2,Alaska,AK,Kusilvak Census Area,Chevak,Chevak city,City,place,99563,907,2562639,54920,61.531066,-165.597199,51011,41718,37096,144.594290688503
201410,2,Alaska,AK,Bethel Census Area,Chuathbaluk,Chuathbaluk city,City,place,99557,907,8976837,4460271,61.575539,-159.24707,48313,44853,38154,21.7988164033949
201420,2,Alaska,AK,Valdez-Cordova Census Area,Copper Center,Copper Center,CDP,place,99573,907,32391024,0,61.984549,-145.354343,57085,38571,51848,70.662700368665
201430,2,Alaska,AK,Dillingham Census Area,Dillingham,Dillingham city,City,place,99576,907,86946428,7195792,59.060472,-158.532223,79728,62878,60850,391.309228998347
201440,2,Alaska,AK,Fairbanks North Star Borough,Eielson Afb,Eielson AFB,CDP,place,99702,907,76750273,3708848,64.6733,-147.059464,68267,56650,41914,452.046015438325
201450,2,Alaska,AK,Aleutians East Borough,False Pass,False Pass city,City,place,99583,907,69890025,106542449,54.872441,-163.334268,71796,300000,48301,11.5995359710376
201460,2,Alaska,AK,Kenai Peninsula Borough,Homer,Fox River,CDP,place,99603,907,324760949,7471113,59.894505,-151.007044,76885,59124,54835,67.8296124976268
201470,2,Alaska,AK,Fairbanks North Star Borough,Fairbanks,Goldstream,CDP,place,99709,907,222739445,95236,64.951999,-147.970602,97802,300000,65155,580.290862327399
201480,2,Alaska,AK,Denali Borough,Healy,Healy,CDP,place,99743,907,1779228859,525614,63.959632,-148.970842,95667,91135,57327,166.819116628533
201490,2,Alaska,AK,Yukon-Koyukuk Census Area,Hughes,Hughes city,City,place,99745,907,7799108,0,66.044722,-154.237175,47031,33763,37726,12.0663359885504
201500,2,Alaska,AK,North Slope Borough,Kaktovik,Kaktovik city,City,place,99747,907,1869960,583166,70.121285,-143.627752,62545,45810,43599,31.1989243993154
201510,2,Alaska,AK,Northwest Arctic Borough,Kiana,Kiana city,City,place,99749,907,482353,0,66.971322,-160.437625,58463,41209,52139,69.9966061431474
201520,2,Alaska,AK,Kodiak Island Borough,Kodiak,Kodiak city,City,place,99615,907,9003031,4042002,57.792391,-152.404536,74363,60544,56650,1094.91861816795
201530,2,Alaska,AK,Bethel Census Area,Kwethluk,Kwethluk city,City,place,99621,907,26047286,4035211,60.793216,-161.43139,55482,44147,43722,114.530262961121
201540,2,Alaska,AK,Ketchikan Gateway Borough,Ketchikan,Loring,CDP,place,99901,907,1434002,200593,55.606676,-131.639976,0,0,0,0.0
201550,2,Alaska,AK,Bethel Census Area,Mekoryuk,Mekoryuk city,City,place,99630,907,16491474,14094,60.370781,-166.266749,43471,24491,37909,49.298868624855
201560,2,Alaska,AK,Haines Borough,Haines,Mud Bay,CDP,place,99827,907,31359224,62881,59.151183,-135.356493,101864,300000,35736,24.3976958865007
201570,2,Alaska,AK,Yukon-Koyukuk Census Area,Allakaket,New Allakaket,CDP,place,99720,907,6350272,978129,66.538603,-152.621292,33847,27223,21247,14.5328346453846
201580,2,Alaska,AK,Northwest Arctic Borough,Noatak,Noatak,CDP,place,99761,907,41968766,1778545,67.589497,-163.010332,65682,51784,49294,54.9979605730643
201590,2,Alaska,AK,Kusilvak Census Area,Sheldon Point,Nunam Iqua city,City,place,99666,907,31421019,16447187,62.506535,-164.900384,58004,300000,45624,27.699389962197
201600,2,Alaska,AK,Petersburg Borough,Petersburg,Petersburg,CDP,place,99833,907,114295601,3884325,56.754283,-132.873808,79191,66964,59802,604.999990454566
201610,2,Alaska,AK,Matanuska-Susitna Borough,Anchorage,Point MacKenzie,CDP,place,99501,907,395024280,6304383,61.355597,-150.16935,77110,84804,54957,37.7975359526381
201620,2,Alaska,AK,Prince of Wales-Hyder Census Area,Port Protection,Port Protection,CDP,place,99950,907,9645413,475410,56.331881,-133.60642,39794,26943,55547,38.2636133333333
201630,2,Alaska,AK,Aleutians West Census Area,St. George,St. George city,City,place,99591,907,90002615,382165049,56.592794,-169.624378,67102,300000,41868,11.7996119784785
201640,2,Alaska,AK,Northwest Arctic Borough,Selawik,Selawik city,City,place,99770,907,7582133,3060641,66.590751,-160.001206,55786,43243,40619,108.028910697658
201650,2,Alaska,AK,Skagway Municipality,Skagway,Skagway,CDP,place,99840,907,24478109,123838,59.46436,-135.275151,81352,69886,49197,174.689073807605
201660,2,Alaska,AK,Yukon-Koyukuk Census Area,Stevens Village,Stevens Village,CDP,place,99774,907,30141336,4265921,66.023707,-149.080314,20652,17126,19643,7.33288888592573
201670,2,Alaska,AK,Yukon-Koyukuk Census Area,Tanana,Tanana city,City,place,99777,907,28595093,12025525,65.184555,-152.054643,51237,45813,35996,71.2640158826752
201680,2,Alaska,AK,Valdez-Cordova Census Area,Glennallen,Tolsona,CDP,place,99588,907,117291576,3076197,62.068635,-146.123116,0,0,0,0.0
201690,2,Alaska,AK,Nome Census Area,Unalakleet,Unalakleet city,City,place,99684,907,9411703,6659734,63.895578,-160.798136,73951,64415,53933,123.060966196293
201700,2,Alaska,AK,Southeast Fairbanks Census Area,Delta Junction,Whitestone,CDP,place,99737,907,18298887,0,64.152838,-145.906385,242857,300000,25317,0.866493333333333
202117,2,Alaska,AK,Aleutians East Borough,Egegik,Akutan city,Track,Track,99579,907,60735993529,24532276414,58.2050652,-156.7051884,62733,50708,52096,301.786047191562
202127,2,Alaska,AK,Aleutians East Borough,Wasilla,Akutan city,Track,Track,99687,907,55682951,803774,61.5191219,-149.6716836,84692,82973,51487,937.779534353904
202157,2,Alaska,AK,Aleutians East Borough,Tok,Akutan city,Track,Track,99780,907,46851045720,375897419,63.6472192,-142.8271144,54967,45144,46848,478.941429815651
202167,2,Alaska,AK,Aleutians East Borough,Takotna,Akutan city,Track,Track,99675,907,81773510673,1282015312,62.8600955,-157.0581667,53751,40060,45019,227.120570952404
202177,2,Alaska,AK,Aleutians East Borough,Chugiak,Akutan city,Track,Track,99567,907,168793575,15079525,61.3488245,-149.3997957,133300,300000,60207,72.7607398428372
202187,2,Alaska,AK,Aleutians East Borough,Eagle River,Akutan city,Track,Track,99577,907,14753110,260379,61.3098218,-149.5060219,109312,105321,65670,160.223665484732
202387,2,Alaska,AK,Aleutians East Borough,Girdwood,Akutan city,Track,Track,99587,907,1404917227,154085085,60.9724621,-149.0849841,94928,300000,65593,100.227205397652
202397,2,Alaska,AK,Aleutians East Borough,Bethel,Akutan city,Track,Track,99559,907,567034388,27957930,60.8141554,-161.8508097,90822,72540,71288,125.127534045952
